,Weekday,Time,PH Coesfelder Kreuz,PH Coesfelder Kreuz_Diff,PH Theater,PH Theater_Diff,PP Hörsterplatz,PP Hörsterplatz_Diff,PH Alter Steinweg,PH Alter Steinweg_Diff,Busparkplatz,Busparkplatz_Diff,PP Schlossplatz Nord,PP Schlossplatz Nord_Diff,PP Schlossplatz Süd,PP Schlossplatz Süd_Diff,PH Aegidii,PH Aegidii_Diff,PP Georgskommende,PP Georgskommende_Diff,PH Münster Arkaden,PH Münster Arkaden_Diff,PH Karstadt,PH Karstadt_Diff,PH Stubengasse,PH Stubengasse_Diff,PH Bremer Platz,PH Bremer Platz_Diff,PH Engelenschanze,PH Engelenschanze_Diff,PH Bahnhofstraße,PH Bahnhofstraße_Diff,PH Cineplex,PH Cineplex_Diff,PH Stadthaus 3,PH Stadthaus 3_Diff
276,Wednesday,21:00:00,0,0.0,528,8.0,104,5.0,273,11.0,38,-6.0,69,-65.0,64,-63.0,650,9.0,94,-65.0,130,4.0,113,0.0,196,5.0,134,2.0,299,4.0,177,2.0,417,3.0,271,1.0
277,Wednesday,21:15:00,0,0.0,530,2.0,105,1.0,275,2.0,36,-2.0,69,0.0,55,-9.0,652,2.0,84,-10.0,130,0.0,113,0.0,197,1.0,135,1.0,300,1.0,178,1.0,419,2.0,271,0.0
278,Wednesday,21:30:00,0,0.0,533,3.0,106,1.0,277,2.0,36,0.0,69,0.0,55,0.0,654,2.0,84,0.0,131,1.0,113,0.0,198,1.0,136,1.0,301,1.0,179,1.0,420,1.0,272,1.0
279,Wednesday,21:45:00,0,0.0,536,3.0,106,0.0,279,2.0,36,0.0,69,0.0,55,0.0,656,2.0,84,0.0,131,0.0,113,0.0,199,1.0,137,1.0,303,2.0,180,1.0,422,2.0,272,0.0
280,Wednesday,22:00:00,0,0.0,538,2.0,107,1.0,281,2.0,36,0.0,69,0.0,55,0.0,657,1.0,84,0.0,132,1.0,113,0.0,200,1.0,137,0.0,304,1.0,180,0.0,424,2.0,272,0.0
281,Wednesday,22:15:00,0,0.0,541,3.0,106,-1.0,282,1.0,36,0.0,69,0.0,55,0.0,659,2.0,84,0.0,132,0.0,113,0.0,200,0.0,138,1.0,304,0.0,180,0.0,425,1.0,272,0.0
282,Wednesday,22:30:00,0,0.0,544,3.0,106,0.0,284,2.0,36,0.0,69,0.0,55,0.0,660,1.0,84,0.0,132,0.0,113,0.0,200,0.0,138,0.0,305,1.0,180,0.0,428,3.0,273,1.0
283,Wednesday,22:45:00,0,0.0,545,1.0,106,0.0,285,1.0,36,0.0,69,0.0,55,0.0,661,1.0,84,0.0,133,1.0,113,0.0,201,1.0,139,1.0,305,0.0,181,1.0,431,3.0,273,0.0
284,Wednesday,23:00:00,0,0.0,546,1.0,106,0.0,285,0.0,36,0.0,69,0.0,55,0.0,662,1.0,84,0.0,133,0.0,113,0.0,201,0.0,139,0.0,305,0.0,181,0.0,434,3.0,273,0.0
285,Wednesday,23:15:00,0,0.0,608,62.0,0,-106.0,342,57.0,4,-32.0,24,-45.0,12,-43.0,677,15.0,10,-74.0,77,-56.0,116,3.0,223,22.0,161,22.0,321,16.0,201,20.0,533,99.0,284,11.0
286,Wednesday,23:30:00,0,0.0,608,0.0,0,0.0,343,1.0,4,0.0,24,0.0,12,0.0,678,1.0,10,0.0,79,2.0,113,-3.0,223,0.0,163,2.0,322,1.0,201,0.0,534,1.0,284,0.0
287,Wednesday,23:45:00,0,0.0,609,1.0,0,0.0,343,0.0,4,0.0,24,0.0,12,0.0,678,0.0,10,0.0,79,0.0,113,0.0,223,0.0,163,0.0,322,0.0,201,0.0,535,1.0,284,0.0
